"animalID","season","age","date","birth_date","pupping_exp","withpup","total_resights","count_1_pup","dominant_area","avg_density","n_extreme_both","pupID","Wt","Wt_wean_corrected"
19983,2004,3,2004-01-14,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-15,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-16,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-17,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-19,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-20,2004-01-05,0,"0",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-22,2004-01-05,0,"1",14,7,NA,NA,16,NA,NA,NA
19983,2004,3,2004-01-23,2004-01-05,0,"1",14,7,NA,NA,16,NA,NA,NA
19988,2012,11,2012-01-23,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-24,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-25,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-26,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-27,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-28,2012-01-29,7,"0",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-29,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-30,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-01-31,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-01,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-02,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-04,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-06,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-07,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-08,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-09,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-10,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-11,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-13,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-14,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-16,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-17,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-18,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2012,11,2012-02-20,2012-01-29,7,"1",18,18,NA,NA,15,40109,130,146.457377924118
19988,2019,18,2019-01-13,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-14,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-15,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-16,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-17,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-20,2019-01-22,12,"0",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-22,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-23,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-24,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-26,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-27,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-29,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-01-31,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-03,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-04,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-05,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-06,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-07,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-08,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-09,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-10,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19988,2019,18,2019-02-11,2019-01-22,12,"1",16,16,"BMS",15.2083333333333,36,NA,NA,NA
19993,2012,11,2012-01-18,2012-01-24,6,"0",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-19,2012-01-24,6,"0",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-21,2012-01-24,6,"0",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-22,2012-01-24,6,"0",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-24,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-27,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-29,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-01-31,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-03,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-04,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-05,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-06,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-07,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-08,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-09,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-10,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-11,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-12,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-13,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-14,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
19993,2012,11,2012-02-15,2012-01-24,6,"1",17,17,NA,NA,15,40379,114,129.971922764538
20079,1996,7,1995-12-31,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-01,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-03,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-04,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-05,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-06,1996-01-07,2,"0",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-07,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-08,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-09,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-10,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-11,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-13,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-14,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-15,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-17,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-19,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-20,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-21,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-23,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-24,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-25,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-26,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-28,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-01-29,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20079,1996,7,1996-02-02,1996-01-07,2,"1",19,19,NA,NA,13,NA,NA,NA
20186,2001,10,2000-12-27,2000-12-29,3,"0",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2000-12-28,2000-12-29,3,"0",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2000-12-29,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2000-12-31,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-03,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-06,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-07,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-08,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-09,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-12,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-13,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-14,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-15,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-16,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-18,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-21,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-22,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20186,2001,10,2001-01-25,2000-12-29,3,"1",16,16,NA,NA,25,16778,97.2,128.623651671346
20200,1996,5,1996-01-03,1996-01-07,1,"0",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-06,1996-01-07,1,"0",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-07,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-11,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-12,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-13,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-14,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-15,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-16,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-19,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-20,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-21,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-22,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-25,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-26,1996-01-07,1,"0",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-27,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-28,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20200,1996,5,1996-01-29,1996-01-07,1,"1",16,15,NA,NA,13,NA,NA,NA
20258,1996,12,1996-01-10,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-13,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-14,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-15,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-16,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-17,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-18,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-19,1996-01-20,4,"0",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-20,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-21,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-22,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-23,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-24,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-25,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-26,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-27,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-28,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-29,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-30,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-01-31,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-01,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-02,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-03,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-04,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-05,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-06,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-07,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-08,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-09,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-10,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-11,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-12,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20258,1996,12,1996-02-13,1996-01-20,4,"1",25,25,NA,NA,13,14452,98,104.018365892509
20274,1996,10,1996-01-10,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-11,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-12,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-13,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-14,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-15,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-17,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-19,1996-01-20,3,"0",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-20,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-21,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-22,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-23,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-24,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-25,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-26,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-28,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-29,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-30,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-01-31,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-01,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-02,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-03,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-04,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-05,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-06,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-07,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-08,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-09,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-10,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-11,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-12,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-13,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-14,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-15,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-16,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-17,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,1996,10,1996-02-18,1996-01-20,3,"1",29,29,NA,NA,13,NA,NA,NA
20274,2002,16,2002-01-18,2002-01-22,8,"0",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-01-19,2002-01-22,8,"0",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-01-22,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-01-23,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-01-25,2002-01-22,8,"0",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-01-30,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-02,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-04,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-05,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-10,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-11,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-12,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-13,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-17,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-18,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-21,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-22,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20274,2002,16,2002-02-24,2002-01-22,8,"1",16,15,NA,NA,11,1368,121,129.970895626777
20277,1996,10,1996-01-24,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-01-25,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-01-26,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-01-28,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-01-29,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-01-30,1996-02-01,5,"0",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-01,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-02,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-03,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-05,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-06,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-07,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-08,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-09,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-10,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-12,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-13,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-14,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-15,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-16,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-17,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-18,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-19,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-20,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-21,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-22,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-23,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-24,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-25,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-26,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-27,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20277,1996,10,1996-02-28,1996-02-01,5,"1",26,26,NA,NA,13,15072,109,110.307054569045
20287,1996,9,1996-01-18,1996-01-24,4,"0",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-23,1996-01-24,4,"0",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-24,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-25,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-26,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-29,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-30,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-01-31,1996-01-24,4,"0",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-01,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-02,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-03,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-04,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-05,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-06,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-07,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-08,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-09,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-10,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-11,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
20287,1996,9,1996-02-12,1996-01-24,4,"1",25,24,NA,NA,13,NA,NA,NA
