"Date","time_GMT","tide_height","season","tide_datetime"
2012-01-11,14:00:00,2.64,2012,"2012-01-11 14:00:00"
2012-01-11,15:00:00,3.11,2012,"2012-01-11 15:00:00"
2012-01-11,16:00:00,3.9,2012,"2012-01-11 16:00:00"
2012-01-11,17:00:00,4.82,2012,"2012-01-11 17:00:00"
2012-01-11,18:00:00,5.4,2012,"2012-01-11 18:00:00"
2012-01-11,19:00:00,5.67,2012,"2012-01-11 19:00:00"
2012-01-11,20:00:00,5.43,2012,"2012-01-11 20:00:00"
2012-01-11,21:00:00,4.63,2012,"2012-01-11 21:00:00"
2012-01-11,22:00:00,3.4,2012,"2012-01-11 22:00:00"
2012-01-11,23:00:00,2.04,2012,"2012-01-11 23:00:00"
2012-01-12,00:00:00,0.86,2012,"2012-01-12 00:00:00"
2012-01-12,01:00:00,-0.01,2012,"2012-01-12 01:00:00"
2012-01-12,02:00:00,-0.4,2012,"2012-01-12 02:00:00"
2012-01-12,03:00:00,-0.17,2012,"2012-01-12 03:00:00"
2012-01-12,04:00:00,0.47,2012,"2012-01-12 04:00:00"
2012-01-12,05:00:00,1.58,2012,"2012-01-12 05:00:00"
2012-01-12,06:00:00,2.71,2012,"2012-01-12 06:00:00"
2012-01-12,07:00:00,3.68,2012,"2012-01-12 07:00:00"
2012-01-12,08:00:00,4.32,2012,"2012-01-12 08:00:00"
2012-01-12,09:00:00,4.51,2012,"2012-01-12 09:00:00"
2012-01-12,10:00:00,4.18,2012,"2012-01-12 10:00:00"
2012-01-12,11:00:00,3.69,2012,"2012-01-12 11:00:00"
2012-01-12,12:00:00,2.99,2012,"2012-01-12 12:00:00"
2012-01-12,13:00:00,2.5,2012,"2012-01-12 13:00:00"
2012-01-12,14:00:00,2.26,2012,"2012-01-12 14:00:00"
2012-01-12,15:00:00,2.52,2012,"2012-01-12 15:00:00"
2012-01-12,16:00:00,3.1,2012,"2012-01-12 16:00:00"
2012-01-12,17:00:00,3.9,2012,"2012-01-12 17:00:00"
2012-01-12,18:00:00,4.56,2012,"2012-01-12 18:00:00"
2012-01-12,19:00:00,5.14,2012,"2012-01-12 19:00:00"
2012-01-12,20:00:00,5.26,2012,"2012-01-12 20:00:00"
2012-01-12,21:00:00,4.8,2012,"2012-01-12 21:00:00"
2012-01-12,22:00:00,4.06,2012,"2012-01-12 22:00:00"
2012-01-12,23:00:00,2.86,2012,"2012-01-12 23:00:00"
2012-01-13,00:00:00,1.68,2012,"2012-01-13 00:00:00"
2012-01-13,01:00:00,0.66,2012,"2012-01-13 01:00:00"
2012-01-13,02:00:00,0,2012,"2012-01-13 02:00:00"
2012-01-13,03:00:00,-0.15,2012,"2012-01-13 03:00:00"
2012-01-13,04:00:00,0.28,2012,"2012-01-13 04:00:00"
2012-01-13,05:00:00,1.12,2012,"2012-01-13 05:00:00"
2012-01-13,06:00:00,2.2,2012,"2012-01-13 06:00:00"
2012-01-13,07:00:00,3.29,2012,"2012-01-13 07:00:00"
2012-01-13,08:00:00,4.17,2012,"2012-01-13 08:00:00"
2012-01-13,09:00:00,4.57,2012,"2012-01-13 09:00:00"
2012-01-13,10:00:00,4.52,2012,"2012-01-13 10:00:00"
2012-01-13,11:00:00,4.1,2012,"2012-01-13 11:00:00"
2012-01-13,12:00:00,3.5,2012,"2012-01-13 12:00:00"
2012-01-13,13:00:00,2.79,2012,"2012-01-13 13:00:00"
2012-01-13,14:00:00,2.22,2012,"2012-01-13 14:00:00"
2012-01-13,15:00:00,2.05,2012,"2012-01-13 15:00:00"
2012-01-13,16:00:00,2.19,2012,"2012-01-13 16:00:00"
2012-01-13,17:00:00,2.71,2012,"2012-01-13 17:00:00"
2012-01-13,18:00:00,3.44,2012,"2012-01-13 18:00:00"
2012-01-13,19:00:00,4.15,2012,"2012-01-13 19:00:00"
2012-01-13,20:00:00,4.49,2012,"2012-01-13 20:00:00"
2012-01-13,21:00:00,4.54,2012,"2012-01-13 21:00:00"
2012-01-13,22:00:00,4.14,2012,"2012-01-13 22:00:00"
2012-01-13,23:00:00,3.46,2012,"2012-01-13 23:00:00"
2012-01-14,00:00:00,2.42,2012,"2012-01-14 00:00:00"
2012-01-14,01:00:00,1.45,2012,"2012-01-14 01:00:00"
2012-01-14,02:00:00,0.61,2012,"2012-01-14 02:00:00"
2012-01-14,03:00:00,0.12,2012,"2012-01-14 03:00:00"
2012-01-14,04:00:00,0.26,2012,"2012-01-14 04:00:00"
2012-01-14,05:00:00,0.88,2012,"2012-01-14 05:00:00"
2012-01-14,06:00:00,1.8,2012,"2012-01-14 06:00:00"
2012-01-14,07:00:00,2.91,2012,"2012-01-14 07:00:00"
2012-01-14,08:00:00,3.83,2012,"2012-01-14 08:00:00"
2012-01-14,09:00:00,4.56,2012,"2012-01-14 09:00:00"
2012-01-14,10:00:00,4.82,2012,"2012-01-14 10:00:00"
2012-01-14,11:00:00,4.74,2012,"2012-01-14 11:00:00"
2012-01-14,12:00:00,4.15,2012,"2012-01-14 12:00:00"
2012-01-14,13:00:00,3.35,2012,"2012-01-14 13:00:00"
2012-01-14,14:00:00,2.76,2012,"2012-01-14 14:00:00"
2012-01-14,15:00:00,2.02,2012,"2012-01-14 15:00:00"
2012-01-14,16:00:00,1.8,2012,"2012-01-14 16:00:00"
2012-01-14,17:00:00,2.02,2012,"2012-01-14 17:00:00"
2012-01-14,18:00:00,2.38,2012,"2012-01-14 18:00:00"
2012-01-14,19:00:00,2.92,2012,"2012-01-14 19:00:00"
2012-01-14,20:00:00,3.44,2012,"2012-01-14 20:00:00"
2012-01-14,21:00:00,3.94,2012,"2012-01-14 21:00:00"
2012-01-14,22:00:00,3.99,2012,"2012-01-14 22:00:00"
2012-01-14,23:00:00,3.66,2012,"2012-01-14 23:00:00"
2012-01-15,00:00:00,3.04,2012,"2012-01-15 00:00:00"
2012-01-15,01:00:00,2.4,2012,"2012-01-15 01:00:00"
2012-01-15,02:00:00,1.59,2012,"2012-01-15 02:00:00"
2012-01-15,03:00:00,0.95,2012,"2012-01-15 03:00:00"
2012-01-15,04:00:00,0.76,2012,"2012-01-15 04:00:00"
2012-01-15,05:00:00,1,2012,"2012-01-15 05:00:00"
2012-01-15,06:00:00,1.66,2012,"2012-01-15 06:00:00"
2012-01-15,07:00:00,2.57,2012,"2012-01-15 07:00:00"
2012-01-15,08:00:00,3.68,2012,"2012-01-15 08:00:00"
2012-01-15,09:00:00,4.49,2012,"2012-01-15 09:00:00"
2012-01-15,10:00:00,5.11,2012,"2012-01-15 10:00:00"
2012-01-15,11:00:00,5.2,2012,"2012-01-15 11:00:00"
2012-01-15,12:00:00,4.99,2012,"2012-01-15 12:00:00"
2012-01-15,13:00:00,4.35,2012,"2012-01-15 13:00:00"
2012-01-15,14:00:00,3.48,2012,"2012-01-15 14:00:00"
2012-01-15,15:00:00,2.64,2012,"2012-01-15 15:00:00"
2012-01-15,16:00:00,1.98,2012,"2012-01-15 16:00:00"
2012-01-15,17:00:00,1.64,2012,"2012-01-15 17:00:00"
2012-01-15,18:00:00,1.65,2012,"2012-01-15 18:00:00"
2012-01-15,19:00:00,1.9,2012,"2012-01-15 19:00:00"
2012-01-15,20:00:00,2.35,2012,"2012-01-15 20:00:00"
2012-01-15,21:00:00,2.91,2012,"2012-01-15 21:00:00"
2012-01-15,22:00:00,3.28,2012,"2012-01-15 22:00:00"
2012-01-15,23:00:00,3.42,2012,"2012-01-15 23:00:00"
2012-01-16,00:00:00,3.29,2012,"2012-01-16 00:00:00"
2012-01-16,01:00:00,2.91,2012,"2012-01-16 01:00:00"
2012-01-16,02:00:00,2.36,2012,"2012-01-16 02:00:00"
2012-01-16,03:00:00,1.86,2012,"2012-01-16 03:00:00"
2012-01-16,04:00:00,1.42,2012,"2012-01-16 04:00:00"
2012-01-16,05:00:00,1.37,2012,"2012-01-16 05:00:00"
2012-01-16,06:00:00,1.64,2012,"2012-01-16 06:00:00"
2012-01-16,07:00:00,2.26,2012,"2012-01-16 07:00:00"
2012-01-16,08:00:00,3.13,2012,"2012-01-16 08:00:00"
2012-01-16,09:00:00,4.07,2012,"2012-01-16 09:00:00"
2012-01-16,10:00:00,4.76,2012,"2012-01-16 10:00:00"
2012-01-16,11:00:00,5.3,2012,"2012-01-16 11:00:00"
2012-01-16,12:00:00,5.39,2012,"2012-01-16 12:00:00"
2012-01-16,13:00:00,4.95,2012,"2012-01-16 13:00:00"
2012-01-16,14:00:00,4.14,2012,"2012-01-16 14:00:00"
2012-01-16,15:00:00,3.26,2012,"2012-01-16 15:00:00"
2012-01-16,16:00:00,2.26,2012,"2012-01-16 16:00:00"
2012-01-16,17:00:00,1.43,2012,"2012-01-16 17:00:00"
2012-01-16,18:00:00,1.02,2012,"2012-01-16 18:00:00"
2012-01-16,19:00:00,0.74,2012,"2012-01-16 19:00:00"
2012-01-16,20:00:00,0.91,2012,"2012-01-16 20:00:00"
2012-01-16,21:00:00,1.47,2012,"2012-01-16 21:00:00"
2012-01-16,22:00:00,2.02,2012,"2012-01-16 22:00:00"
2012-01-16,23:00:00,2.43,2012,"2012-01-16 23:00:00"
2012-01-17,00:00:00,2.78,2012,"2012-01-17 00:00:00"
2012-01-17,01:00:00,2.88,2012,"2012-01-17 01:00:00"
2012-01-17,02:00:00,2.69,2012,"2012-01-17 02:00:00"
2012-01-17,03:00:00,2.27,2012,"2012-01-17 03:00:00"
2012-01-17,04:00:00,1.92,2012,"2012-01-17 04:00:00"
2012-01-17,05:00:00,1.64,2012,"2012-01-17 05:00:00"
2012-01-17,06:00:00,1.61,2012,"2012-01-17 06:00:00"
2012-01-17,07:00:00,1.95,2012,"2012-01-17 07:00:00"
2012-01-17,08:00:00,2.51,2012,"2012-01-17 08:00:00"
2012-01-17,09:00:00,3.35,2012,"2012-01-17 09:00:00"
2012-01-17,10:00:00,4.2,2012,"2012-01-17 10:00:00"
2012-01-17,11:00:00,4.78,2012,"2012-01-17 11:00:00"
2012-01-17,12:00:00,5.3,2012,"2012-01-17 12:00:00"
2012-01-17,13:00:00,5.39,2012,"2012-01-17 13:00:00"
2012-01-17,14:00:00,4.89,2012,"2012-01-17 14:00:00"
2012-01-17,15:00:00,4.05,2012,"2012-01-17 15:00:00"
2012-01-17,16:00:00,2.92,2012,"2012-01-17 16:00:00"
2012-01-17,17:00:00,1.87,2012,"2012-01-17 17:00:00"
2012-01-17,18:00:00,0.95,2012,"2012-01-17 18:00:00"
2012-01-17,19:00:00,0.31,2012,"2012-01-17 19:00:00"
2012-01-17,20:00:00,0.02,2012,"2012-01-17 20:00:00"
2012-01-17,21:00:00,0.21,2012,"2012-01-17 21:00:00"
2012-01-17,22:00:00,0.69,2012,"2012-01-17 22:00:00"
2012-01-17,23:00:00,1.37,2012,"2012-01-17 23:00:00"
2012-01-18,00:00:00,2.02,2012,"2012-01-18 00:00:00"
2012-01-18,01:00:00,2.6,2012,"2012-01-18 01:00:00"
2012-01-18,02:00:00,2.8,2012,"2012-01-18 02:00:00"
2012-01-18,03:00:00,2.74,2012,"2012-01-18 03:00:00"
2012-01-18,04:00:00,2.47,2012,"2012-01-18 04:00:00"
2012-01-18,05:00:00,2.19,2012,"2012-01-18 05:00:00"
2012-01-18,06:00:00,1.93,2012,"2012-01-18 06:00:00"
2012-01-18,07:00:00,1.97,2012,"2012-01-18 07:00:00"
2012-01-18,08:00:00,2.19,2012,"2012-01-18 08:00:00"
2012-01-18,09:00:00,2.79,2012,"2012-01-18 09:00:00"
2012-01-18,10:00:00,3.56,2012,"2012-01-18 10:00:00"
2012-01-18,11:00:00,4.32,2012,"2012-01-18 11:00:00"
2012-01-18,12:00:00,5.06,2012,"2012-01-18 12:00:00"
2012-01-18,13:00:00,5.53,2012,"2012-01-18 13:00:00"
2012-01-18,14:00:00,5.45,2012,"2012-01-18 14:00:00"
2012-01-18,15:00:00,4.95,2012,"2012-01-18 15:00:00"
2012-01-18,16:00:00,4.15,2012,"2012-01-18 16:00:00"
2012-01-18,17:00:00,2.93,2012,"2012-01-18 17:00:00"
2012-01-18,18:00:00,1.68,2012,"2012-01-18 18:00:00"
2012-01-18,19:00:00,0.55,2012,"2012-01-18 19:00:00"
2012-01-18,20:00:00,-0.38,2012,"2012-01-18 20:00:00"
2012-01-18,21:00:00,-0.67,2012,"2012-01-18 21:00:00"
2012-01-18,22:00:00,-0.52,2012,"2012-01-18 22:00:00"
2012-01-18,23:00:00,0.08,2012,"2012-01-18 23:00:00"
2012-01-19,00:00:00,0.94,2012,"2012-01-19 00:00:00"
2012-01-19,01:00:00,1.75,2012,"2012-01-19 01:00:00"
2012-01-19,02:00:00,2.41,2012,"2012-01-19 02:00:00"
2012-01-19,03:00:00,2.88,2012,"2012-01-19 03:00:00"
2012-01-19,04:00:00,3.03,2012,"2012-01-19 04:00:00"
2012-01-19,05:00:00,2.84,2012,"2012-01-19 05:00:00"
2012-01-19,06:00:00,2.54,2012,"2012-01-19 06:00:00"
2012-01-19,07:00:00,2.22,2012,"2012-01-19 07:00:00"
2012-01-19,08:00:00,2.25,2012,"2012-01-19 08:00:00"
2012-01-19,09:00:00,2.48,2012,"2012-01-19 09:00:00"
2012-01-19,10:00:00,3,2012,"2012-01-19 10:00:00"
2012-01-19,11:00:00,3.74,2012,"2012-01-19 11:00:00"
2012-01-19,12:00:00,4.58,2012,"2012-01-19 12:00:00"
2012-01-19,13:00:00,5.33,2012,"2012-01-19 13:00:00"
2012-01-19,14:00:00,5.86,2012,"2012-01-19 14:00:00"
2012-01-19,15:00:00,5.82,2012,"2012-01-19 15:00:00"
2012-01-19,16:00:00,5.19,2012,"2012-01-19 16:00:00"
2012-01-19,17:00:00,4.24,2012,"2012-01-19 17:00:00"
2012-01-19,18:00:00,2.96,2012,"2012-01-19 18:00:00"
2012-01-19,19:00:00,1.44,2012,"2012-01-19 19:00:00"
2012-01-19,20:00:00,0.28,2012,"2012-01-19 20:00:00"
2012-01-19,21:00:00,-0.69,2012,"2012-01-19 21:00:00"
2012-01-19,22:00:00,-0.99,2012,"2012-01-19 22:00:00"
2012-01-19,23:00:00,-0.77,2012,"2012-01-19 23:00:00"
2012-01-20,00:00:00,0.01,2012,"2012-01-20 00:00:00"
2012-01-20,01:00:00,0.99,2012,"2012-01-20 01:00:00"
2012-01-20,02:00:00,1.98,2012,"2012-01-20 02:00:00"
2012-01-20,03:00:00,2.86,2012,"2012-01-20 03:00:00"
2012-01-20,04:00:00,3.34,2012,"2012-01-20 04:00:00"
2012-01-20,05:00:00,3.4,2012,"2012-01-20 05:00:00"
2012-01-20,06:00:00,3.21,2012,"2012-01-20 06:00:00"
2012-01-20,07:00:00,2.88,2012,"2012-01-20 07:00:00"
2012-01-20,08:00:00,2.56,2012,"2012-01-20 08:00:00"
2012-01-20,09:00:00,2.41,2012,"2012-01-20 09:00:00"
2012-01-20,10:00:00,2.54,2012,"2012-01-20 10:00:00"
2012-01-20,11:00:00,3.13,2012,"2012-01-20 11:00:00"
2012-01-20,12:00:00,4.13,2012,"2012-01-20 12:00:00"
2012-01-20,13:00:00,5.03,2012,"2012-01-20 13:00:00"
2012-01-20,14:00:00,5.71,2012,"2012-01-20 14:00:00"
2012-01-20,15:00:00,6.19,2012,"2012-01-20 15:00:00"
2012-01-20,16:00:00,6.19,2012,"2012-01-20 16:00:00"
2012-01-20,17:00:00,5.54,2012,"2012-01-20 17:00:00"
2012-01-20,18:00:00,4.29,2012,"2012-01-20 18:00:00"
2012-01-20,19:00:00,2.91,2012,"2012-01-20 19:00:00"
2012-01-20,20:00:00,1.3,2012,"2012-01-20 20:00:00"
2012-01-20,21:00:00,0.02,2012,"2012-01-20 21:00:00"
2012-01-20,22:00:00,-0.91,2012,"2012-01-20 22:00:00"
2012-01-20,23:00:00,-1.03,2012,"2012-01-20 23:00:00"
2012-01-21,00:00:00,-0.53,2012,"2012-01-21 00:00:00"
2012-01-21,01:00:00,0.34,2012,"2012-01-21 01:00:00"
2012-01-21,02:00:00,1.53,2012,"2012-01-21 02:00:00"
2012-01-21,03:00:00,2.64,2012,"2012-01-21 03:00:00"
2012-01-21,04:00:00,3.59,2012,"2012-01-21 04:00:00"
2012-01-21,05:00:00,3.98,2012,"2012-01-21 05:00:00"
2012-01-21,06:00:00,4.02,2012,"2012-01-21 06:00:00"
2012-01-21,07:00:00,3.71,2012,"2012-01-21 07:00:00"
2012-01-21,08:00:00,3.41,2012,"2012-01-21 08:00:00"
2012-01-21,09:00:00,3.02,2012,"2012-01-21 09:00:00"
2012-01-21,10:00:00,2.67,2012,"2012-01-21 10:00:00"
2012-01-21,11:00:00,3,2012,"2012-01-21 11:00:00"
2012-01-21,12:00:00,3.72,2012,"2012-01-21 12:00:00"
2012-01-21,13:00:00,4.57,2012,"2012-01-21 13:00:00"
2012-01-21,14:00:00,5.36,2012,"2012-01-21 14:00:00"
2012-01-21,15:00:00,6.2,2012,"2012-01-21 15:00:00"
2012-01-21,16:00:00,6.6,2012,"2012-01-21 16:00:00"
2012-01-21,17:00:00,6.24,2012,"2012-01-21 17:00:00"
2012-01-21,18:00:00,5.45,2012,"2012-01-21 18:00:00"
2012-01-21,19:00:00,4.13,2012,"2012-01-21 19:00:00"
2012-01-21,20:00:00,2.39,2012,"2012-01-21 20:00:00"
2012-01-21,21:00:00,0.76,2012,"2012-01-21 21:00:00"
2012-01-21,22:00:00,-0.54,2012,"2012-01-21 22:00:00"
2012-01-21,23:00:00,-1.21,2012,"2012-01-21 23:00:00"
2012-01-22,00:00:00,-1.24,2012,"2012-01-22 00:00:00"
2012-01-22,01:00:00,-0.66,2012,"2012-01-22 01:00:00"
2012-01-22,02:00:00,0.46,2012,"2012-01-22 02:00:00"
2012-01-22,03:00:00,1.65,2012,"2012-01-22 03:00:00"
2012-01-22,04:00:00,2.89,2012,"2012-01-22 04:00:00"
2012-01-22,05:00:00,3.47,2012,"2012-01-22 05:00:00"
2012-01-22,06:00:00,3.84,2012,"2012-01-22 06:00:00"
2012-01-22,07:00:00,3.62,2012,"2012-01-22 07:00:00"
2012-01-22,08:00:00,3.35,2012,"2012-01-22 08:00:00"
2012-01-22,09:00:00,2.56,2012,"2012-01-22 09:00:00"
2012-01-22,10:00:00,2.37,2012,"2012-01-22 10:00:00"
2012-01-22,11:00:00,2.19,2012,"2012-01-22 11:00:00"
2012-01-22,12:00:00,2.6,2012,"2012-01-22 12:00:00"
2012-01-22,13:00:00,3.2,2012,"2012-01-22 13:00:00"
2012-01-22,14:00:00,4.19,2012,"2012-01-22 14:00:00"
2012-01-22,15:00:00,5.29,2012,"2012-01-22 15:00:00"
2012-01-22,16:00:00,6.17,2012,"2012-01-22 16:00:00"
2012-01-22,17:00:00,6.45,2012,"2012-01-22 17:00:00"
2012-01-22,18:00:00,5.9,2012,"2012-01-22 18:00:00"
2012-01-22,19:00:00,5.06,2012,"2012-01-22 19:00:00"
2012-01-22,20:00:00,3.52,2012,"2012-01-22 20:00:00"
2012-01-22,21:00:00,2.01,2012,"2012-01-22 21:00:00"
2012-01-22,22:00:00,0.37,2012,"2012-01-22 22:00:00"
2012-01-22,23:00:00,-0.84,2012,"2012-01-22 23:00:00"
2012-01-23,00:00:00,-1.03,2012,"2012-01-23 00:00:00"
2012-01-23,01:00:00,-0.8,2012,"2012-01-23 01:00:00"
2012-01-23,02:00:00,-0.11,2012,"2012-01-23 02:00:00"
2012-01-23,03:00:00,1.18,2012,"2012-01-23 03:00:00"
2012-01-23,04:00:00,2.51,2012,"2012-01-23 04:00:00"
2012-01-23,05:00:00,3.41,2012,"2012-01-23 05:00:00"
2012-01-23,06:00:00,4.18,2012,"2012-01-23 06:00:00"
2012-01-23,07:00:00,4.57,2012,"2012-01-23 07:00:00"
2012-01-23,08:00:00,4.31,2012,"2012-01-23 08:00:00"
2012-01-23,09:00:00,3.77,2012,"2012-01-23 09:00:00"
2012-01-23,10:00:00,3.09,2012,"2012-01-23 10:00:00"
2012-01-23,11:00:00,2.55,2012,"2012-01-23 11:00:00"
2012-01-23,12:00:00,2.64,2012,"2012-01-23 12:00:00"
2012-01-23,13:00:00,3.05,2012,"2012-01-23 13:00:00"
2012-01-23,14:00:00,3.66,2012,"2012-01-23 14:00:00"
2012-01-23,15:00:00,4.72,2012,"2012-01-23 15:00:00"
2012-01-23,16:00:00,5.59,2012,"2012-01-23 16:00:00"
2012-01-23,17:00:00,6.35,2012,"2012-01-23 17:00:00"
2012-01-23,18:00:00,6.45,2012,"2012-01-23 18:00:00"
2012-01-23,19:00:00,5.88,2012,"2012-01-23 19:00:00"
2012-01-23,20:00:00,4.73,2012,"2012-01-23 20:00:00"
2012-01-23,21:00:00,3.17,2012,"2012-01-23 21:00:00"
2012-01-23,22:00:00,1.58,2012,"2012-01-23 22:00:00"
2012-01-23,23:00:00,0.22,2012,"2012-01-23 23:00:00"
2012-01-24,00:00:00,-0.74,2012,"2012-01-24 00:00:00"
2012-01-24,01:00:00,-0.94,2012,"2012-01-24 01:00:00"
2012-01-24,02:00:00,-0.59,2012,"2012-01-24 02:00:00"
2012-01-24,03:00:00,0.39,2012,"2012-01-24 03:00:00"
2012-01-24,04:00:00,1.64,2012,"2012-01-24 04:00:00"
2012-01-24,05:00:00,2.91,2012,"2012-01-24 05:00:00"
2012-01-24,06:00:00,3.77,2012,"2012-01-24 06:00:00"
2012-01-24,07:00:00,4.21,2012,"2012-01-24 07:00:00"
2012-01-24,08:00:00,4.13,2012,"2012-01-24 08:00:00"
2012-01-24,09:00:00,3.69,2012,"2012-01-24 09:00:00"
2012-01-24,10:00:00,3.01,2012,"2012-01-24 10:00:00"
2012-01-24,11:00:00,2.43,2012,"2012-01-24 11:00:00"
2012-01-24,12:00:00,2.07,2012,"2012-01-24 12:00:00"
2012-01-24,13:00:00,1.99,2012,"2012-01-24 13:00:00"
2012-01-24,14:00:00,2.46,2012,"2012-01-24 14:00:00"
2012-01-24,15:00:00,3.1,2012,"2012-01-24 15:00:00"
2012-01-24,16:00:00,4.02,2012,"2012-01-24 16:00:00"
2012-01-24,17:00:00,5.04,2012,"2012-01-24 17:00:00"
2012-01-24,18:00:00,5.48,2012,"2012-01-24 18:00:00"
2012-01-24,19:00:00,5.19,2012,"2012-01-24 19:00:00"
2012-01-24,20:00:00,4.71,2012,"2012-01-24 20:00:00"
2012-01-24,21:00:00,3.59,2012,"2012-01-24 21:00:00"
2012-01-24,22:00:00,2.13,2012,"2012-01-24 22:00:00"
2012-01-24,23:00:00,0.74,2012,"2012-01-24 23:00:00"
2012-01-25,00:00:00,-0.38,2012,"2012-01-25 00:00:00"
2012-01-25,01:00:00,-1.14,2012,"2012-01-25 01:00:00"
2012-01-25,02:00:00,-1.07,2012,"2012-01-25 02:00:00"
2012-01-25,03:00:00,-0.33,2012,"2012-01-25 03:00:00"
2012-01-25,04:00:00,0.68,2012,"2012-01-25 04:00:00"
2012-01-25,05:00:00,2,2012,"2012-01-25 05:00:00"
2012-01-25,06:00:00,2.98,2012,"2012-01-25 06:00:00"
2012-01-25,07:00:00,3.73,2012,"2012-01-25 07:00:00"
2012-01-25,08:00:00,4.11,2012,"2012-01-25 08:00:00"
2012-01-25,09:00:00,3.78,2012,"2012-01-25 09:00:00"
2012-01-25,10:00:00,3.24,2012,"2012-01-25 10:00:00"
2012-01-25,11:00:00,2.47,2012,"2012-01-25 11:00:00"
2012-01-25,12:00:00,1.82,2012,"2012-01-25 12:00:00"
2012-01-25,13:00:00,1.6,2012,"2012-01-25 13:00:00"
2012-01-25,14:00:00,1.67,2012,"2012-01-25 14:00:00"
2012-01-25,15:00:00,2.22,2012,"2012-01-25 15:00:00"
2012-01-25,16:00:00,2.96,2012,"2012-01-25 16:00:00"
2012-01-25,17:00:00,3.93,2012,"2012-01-25 17:00:00"
2012-01-25,18:00:00,4.7,2012,"2012-01-25 18:00:00"
2012-01-25,19:00:00,4.86,2012,"2012-01-25 19:00:00"
2012-01-25,20:00:00,4.72,2012,"2012-01-25 20:00:00"
2012-01-25,21:00:00,4.09,2012,"2012-01-25 21:00:00"
2012-01-25,22:00:00,2.98,2012,"2012-01-25 22:00:00"
2012-01-25,23:00:00,1.6,2012,"2012-01-25 23:00:00"
2012-01-26,00:00:00,0.54,2012,"2012-01-26 00:00:00"
2012-01-26,01:00:00,-0.25,2012,"2012-01-26 01:00:00"
2012-01-26,02:00:00,-0.55,2012,"2012-01-26 02:00:00"
2012-01-26,03:00:00,-0.35,2012,"2012-01-26 03:00:00"
2012-01-26,04:00:00,0.48,2012,"2012-01-26 04:00:00"
2012-01-26,05:00:00,1.56,2012,"2012-01-26 05:00:00"
2012-01-26,06:00:00,2.69,2012,"2012-01-26 06:00:00"
2012-01-26,07:00:00,3.53,2012,"2012-01-26 07:00:00"
2012-01-26,08:00:00,4.03,2012,"2012-01-26 08:00:00"
2012-01-26,09:00:00,4.07,2012,"2012-01-26 09:00:00"
2012-01-26,10:00:00,3.81,2012,"2012-01-26 10:00:00"
2012-01-26,11:00:00,3.04,2012,"2012-01-26 11:00:00"
2012-01-26,12:00:00,2.33,2012,"2012-01-26 12:00:00"
2012-01-26,13:00:00,1.73,2012,"2012-01-26 13:00:00"
2012-01-26,14:00:00,1.52,2012,"2012-01-26 14:00:00"
2012-01-26,15:00:00,1.62,2012,"2012-01-26 15:00:00"
2012-01-26,16:00:00,2.06,2012,"2012-01-26 16:00:00"
2012-01-26,17:00:00,3.05,2012,"2012-01-26 17:00:00"
2012-01-26,18:00:00,3.63,2012,"2012-01-26 18:00:00"
2012-01-26,19:00:00,4.26,2012,"2012-01-26 19:00:00"
2012-01-26,20:00:00,4.42,2012,"2012-01-26 20:00:00"
2012-01-26,21:00:00,4.09,2012,"2012-01-26 21:00:00"
2012-01-26,22:00:00,3.32,2012,"2012-01-26 22:00:00"
2012-01-26,23:00:00,2.28,2012,"2012-01-26 23:00:00"
2012-01-27,00:00:00,1.54,2012,"2012-01-27 00:00:00"
2012-01-27,01:00:00,0.61,2012,"2012-01-27 01:00:00"
2012-01-27,02:00:00,0.17,2012,"2012-01-27 02:00:00"
2012-01-27,03:00:00,-0.02,2012,"2012-01-27 03:00:00"
2012-01-27,04:00:00,0.41,2012,"2012-01-27 04:00:00"
2012-01-27,05:00:00,1.35,2012,"2012-01-27 05:00:00"
2012-01-27,06:00:00,2.36,2012,"2012-01-27 06:00:00"
2012-01-27,07:00:00,3.49,2012,"2012-01-27 07:00:00"
2012-01-27,08:00:00,4.13,2012,"2012-01-27 08:00:00"
2012-01-27,09:00:00,4.53,2012,"2012-01-27 09:00:00"
2012-01-27,10:00:00,4.3,2012,"2012-01-27 10:00:00"
2012-01-27,11:00:00,3.77,2012,"2012-01-27 11:00:00"
2012-01-27,12:00:00,3.17,2012,"2012-01-27 12:00:00"
2012-01-27,13:00:00,2.25,2012,"2012-01-27 13:00:00"
2012-01-27,14:00:00,1.73,2012,"2012-01-27 14:00:00"
2012-01-27,15:00:00,1.58,2012,"2012-01-27 15:00:00"
2012-01-27,16:00:00,1.69,2012,"2012-01-27 16:00:00"
2012-01-27,17:00:00,2.19,2012,"2012-01-27 17:00:00"
2012-01-27,18:00:00,2.89,2012,"2012-01-27 18:00:00"
2012-01-27,19:00:00,3.41,2012,"2012-01-27 19:00:00"
2012-01-27,20:00:00,3.76,2012,"2012-01-27 20:00:00"
2012-01-27,21:00:00,3.82,2012,"2012-01-27 21:00:00"
2012-01-27,22:00:00,3.56,2012,"2012-01-27 22:00:00"
2012-01-27,23:00:00,2.81,2012,"2012-01-27 23:00:00"
2012-01-28,00:00:00,2.05,2012,"2012-01-28 00:00:00"
2012-01-28,01:00:00,1.32,2012,"2012-01-28 01:00:00"
2012-01-28,02:00:00,0.67,2012,"2012-01-28 02:00:00"
2012-01-28,03:00:00,0.44,2012,"2012-01-28 03:00:00"
